metric,measure,point_index,abstention,risk,aurc
moae,differential_entropy_total,0,0.0,0.45194296120127747,0.4503575018913829
moae,differential_entropy_total,1,0.9499999999999953,0.4513834381856514,0.4503575018913829
moae,differential_entropy_total,2,1.9499999999999962,0.4508154908625527,0.4503575018913829
moae,differential_entropy_total,3,2.949999999999997,0.45094171157360013,0.4503575018913829
moae,differential_entropy_total,4,3.949999999999998,0.4504986945832837,0.4503575018913829
moae,differential_entropy_total,5,4.949999999999999,0.4503478068292542,0.4503575018913829
moae,differential_entropy_total,6,5.900000000000006,0.4500000483621182,0.4503575018913829
moae,differential_entropy_total,7,6.899999999999995,0.4495866386937361,0.4503575018913829
moae,differential_entropy_total,8,7.899999999999996,0.4492233378197109,0.4503575018913829
moae,differential_entropy_total,9,8.899999999999997,0.4493842771278155,0.4503575018913829
moae,differential_entropy_total,10,9.899999999999999,0.44913704904886625,0.4503575018913829
moae,differential_entropy_total,11,10.850000000000005,0.44910304662388034,0.4503575018913829
moae,differential_entropy_total,12,11.850000000000005,0.4477726386332618,0.4503575018913829
moae,differential_entropy_total,13,12.849999999999994,0.447581108790104,0.4503575018913829
moae,differential_entropy_total,14,13.849999999999996,0.447841172192159,0.4503575018913829
moae,differential_entropy_total,15,14.849999999999996,0.44744389251090266,0.4503575018913829
moae,differential_entropy_total,16,15.800000000000002,0.4470960453756976,0.4503575018913829
moae,differential_entropy_total,17,16.800000000000004,0.4468271340284166,0.4503575018913829
moae,differential_entropy_total,18,17.800000000000004,0.4464009727316723,0.4503575018913829
moae,differential_entropy_total,19,18.799999999999994,0.4449696634584754,0.4503575018913829
moae,differential_entropy_total,20,19.799999999999997,0.4441399646049462,0.4503575018913829
moae,differential_entropy_total,21,20.75,0.44367237653982816,0.4503575018913829
moae,differential_entropy_total,22,21.750000000000004,0.4430021144463157,0.4503575018913829
moae,differential_entropy_total,23,22.750000000000004,0.4424059909414464,0.4503575018913829
moae,differential_entropy_total,24,23.750000000000004,0.44161783997015386,0.4503575018913829
moae,differential_entropy_total,25,24.750000000000007,0.4413150372945178,0.4503575018913829
moae,differential_entropy_total,26,25.7,0.4404197710305854,0.4503575018913829
moae,differential_entropy_total,27,26.700000000000003,0.4397178906540475,0.4503575018913829
moae,differential_entropy_total,28,27.700000000000003,0.4386556689961988,0.4503575018913829
moae,differential_entropy_total,29,28.700000000000003,0.43858324423341377,0.4503575018913829
moae,differential_entropy_total,30,29.700000000000003,0.4381901511536032,0.4503575018913829
moae,differential_entropy_total,31,30.65,0.43762119808634975,0.4503575018913829
moae,differential_entropy_total,32,31.65,0.4364431262605582,0.4503575018913829
moae,differential_entropy_total,33,32.65,0.43658626788928595,0.4503575018913829
moae,differential_entropy_total,34,33.650000000000006,0.4356173101839275,0.4503575018913829
moae,differential_entropy_total,35,34.650000000000006,0.43491548659865503,0.4503575018913829
moae,differential_entropy_total,36,35.6,0.43682501221609704,0.4503575018913829
moae,differential_entropy_total,37,36.6,0.4365528776561753,0.4503575018913829
moae,differential_entropy_total,38,37.6,0.43661891043219686,0.4503575018913829
moae,differential_entropy_total,39,38.6,0.4395798304561213,0.4503575018913829
moae,differential_entropy_total,40,39.6,0.4401352863367345,0.4503575018913829
moae,differential_entropy_total,41,40.55,0.4426544827365125,0.4503575018913829
moae,differential_entropy_total,42,41.55,0.44313441452012986,0.4503575018913829
moae,differential_entropy_total,43,42.55,0.4437954726199921,0.4503575018913829
moae,differential_entropy_total,44,43.55,0.44387704590436616,0.4503575018913829
moae,differential_entropy_total,45,44.55,0.44550279128600173,0.4503575018913829
moae,differential_entropy_total,46,45.49999999999999,0.4463216520775896,0.4503575018913829
moae,differential_entropy_total,47,46.5,0.44574984537308665,0.4503575018913829
moae,differential_entropy_total,48,47.5,0.44744183246466285,0.4503575018913829
moae,differential_entropy_total,49,48.5,0.44986403438705164,0.4503575018913829
moae,differential_entropy_total,50,49.5,0.45011503192511054,0.4503575018913829
moae,differential_entropy_total,51,50.449999999999996,0.45143371902402724,0.4503575018913829
moae,differential_entropy_total,52,51.449999999999996,0.4524603773567351,0.4503575018913829
moae,differential_entropy_total,53,52.449999999999996,0.4548604202382997,0.4503575018913829
moae,differential_entropy_total,54,53.449999999999996,0.4548651014459084,0.4503575018913829
moae,differential_entropy_total,55,54.449999999999996,0.455942677404222,0.4503575018913829
moae,differential_entropy_total,56,55.400000000000006,0.45606592305231153,0.4503575018913829
moae,differential_entropy_total,57,56.400000000000006,0.45560781022817987,0.4503575018913829
moae,differential_entropy_total,58,57.400000000000006,0.4587659151021053,0.4503575018913829
moae,differential_entropy_total,59,58.400000000000006,0.4589176810311834,0.4503575018913829
moae,differential_entropy_total,60,59.4,0.4579628073357161,0.4503575018913829
moae,differential_entropy_total,61,60.349999999999994,0.4596188969953534,0.4503575018913829
moae,differential_entropy_total,62,61.349999999999994,0.46076096158500535,0.4503575018913829
moae,differential_entropy_total,63,62.349999999999994,0.4602388677282833,0.4503575018913829
moae,differential_entropy_total,64,63.349999999999994,0.4602072194733503,0.4503575018913829
moae,differential_entropy_total,65,64.35,0.46468741200079466,0.4503575018913829
moae,differential_entropy_total,66,65.3,0.4664789880759015,0.4503575018913829
moae,differential_entropy_total,67,66.3,0.46782158814189967,0.4503575018913829
moae,differential_entropy_total,68,67.30000000000001,0.46923480255018163,0.4503575018913829
moae,differential_entropy_total,69,68.30000000000001,0.4679327297438621,0.4503575018913829
moae,differential_entropy_total,70,69.30000000000001,0.4701589601925528,0.4503575018913829
moae,differential_entropy_total,71,70.25,0.4734937379085443,0.4503575018913829
moae,differential_entropy_total,72,71.25,0.47200165414408524,0.4503575018913829
moae,differential_entropy_total,73,72.24999999999999,0.47389199159795525,0.4503575018913829
moae,differential_entropy_total,74,73.25,0.47438941816833735,0.4503575018913829
moae,differential_entropy_total,75,74.25,0.47543083954080795,0.4503575018913829
moae,differential_entropy_total,76,75.2,0.4734954800686125,0.4503575018913829
moae,differential_entropy_total,77,76.2,0.47328347655601777,0.4503575018913829
moae,differential_entropy_total,78,77.2,0.47322574110434107,0.4503575018913829
moae,differential_entropy_total,79,78.2,0.47196885441737163,0.4503575018913829
moae,differential_entropy_total,80,79.2,0.472176226118345,0.4503575018913829
moae,differential_entropy_total,81,80.15,0.4697632417813614,0.4503575018913829
moae,differential_entropy_total,82,81.15,0.4693971255869435,0.4503575018913829
moae,differential_entropy_total,83,82.15,0.46847825803243515,0.4503575018913829
moae,differential_entropy_total,84,83.15,0.4683488652723346,0.4503575018913829
moae,differential_entropy_total,85,84.15,0.4718621594111596,0.4503575018913829
moae,differential_entropy_total,86,85.1,0.47304886464843854,0.4503575018913829
moae,differential_entropy_total,87,86.1,0.4708398445322794,0.4503575018913829
moae,differential_entropy_total,88,87.1,0.47139707906709777,0.4503575018913829
moae,differential_entropy_total,89,88.1,0.46894614573740956,0.4503575018913829
moae,differential_entropy_total,90,89.1,0.4666883445497058,0.4503575018913829
moae,differential_entropy_total,91,90.05,0.46405421691834114,0.4503575018913829
moae,differential_entropy_total,92,91.05,0.46689530327702755,0.4503575018913829
moae,differential_entropy_total,93,92.05,0.4654146453183973,0.4503575018913829
moae,differential_entropy_total,94,93.05,0.46467816901020165,0.4503575018913829
moae,differential_entropy_total,95,94.05,0.4623271832895401,0.4503575018913829
moae,differential_entropy_total,96,95.0,0.46864398700015075,0.4503575018913829
moae,differential_entropy_total,97,96.0,0.4631353472351508,0.4503575018913829
moae,differential_entropy_total,98,97.0,0.45935563815537633,0.4503575018913829
moae,differential_entropy_total,99,98.0,0.472660528042132,0.4503575018913829
moae,differential_entropy_total,100,99.0,0.4676555230371271,0.4503575018913829
moae,differential_entropy_aleatoric,0,0.0,0.45194296120127747,0.4484274240380794
moae,differential_entropy_aleatoric,1,0.9499999999999953,0.4513834381856514,0.4484274240380794
moae,differential_entropy_aleatoric,2,1.9499999999999962,0.4508154908625527,0.4484274240380794
moae,differential_entropy_aleatoric,3,2.949999999999997,0.45094171157360013,0.4484274240380794
moae,differential_entropy_aleatoric,4,3.949999999999998,0.4504986945832837,0.4484274240380794
moae,differential_entropy_aleatoric,5,4.949999999999999,0.4503478068292542,0.4484274240380794
moae,differential_entropy_aleatoric,6,5.900000000000006,0.4500000483621182,0.4484274240380794
moae,differential_entropy_aleatoric,7,6.899999999999995,0.4495866386937361,0.4484274240380794
moae,differential_entropy_aleatoric,8,7.899999999999996,0.4492233378197109,0.4484274240380794
moae,differential_entropy_aleatoric,9,8.899999999999997,0.4493842771278155,0.4484274240380794
moae,differential_entropy_aleatoric,10,9.899999999999999,0.4491370490488663,0.4484274240380794
moae,differential_entropy_aleatoric,11,10.850000000000005,0.44910304662388034,0.4484274240380794
moae,differential_entropy_aleatoric,12,11.850000000000005,0.4477726386332618,0.4484274240380794
moae,differential_entropy_aleatoric,13,12.849999999999994,0.447581108790104,0.4484274240380794
moae,differential_entropy_aleatoric,14,13.849999999999996,0.447841172192159,0.4484274240380794
moae,differential_entropy_aleatoric,15,14.849999999999996,0.4474438925109026,0.4484274240380794
moae,differential_entropy_aleatoric,16,15.800000000000002,0.4470960453756976,0.4484274240380794
moae,differential_entropy_aleatoric,17,16.800000000000004,0.4468271340284166,0.4484274240380794
moae,differential_entropy_aleatoric,18,17.800000000000004,0.4464009727316723,0.4484274240380794
moae,differential_entropy_aleatoric,19,18.799999999999994,0.4449696634584754,0.4484274240380794
moae,differential_entropy_aleatoric,20,19.799999999999997,0.4441399646049462,0.4484274240380794
moae,differential_entropy_aleatoric,21,20.75,0.44367237653982816,0.4484274240380794
moae,differential_entropy_aleatoric,22,21.750000000000004,0.4430021144463157,0.4484274240380794
moae,differential_entropy_aleatoric,23,22.750000000000004,0.44240599094144634,0.4484274240380794
moae,differential_entropy_aleatoric,24,23.750000000000004,0.44161783997015386,0.4484274240380794
moae,differential_entropy_aleatoric,25,24.750000000000007,0.4413150372945178,0.4484274240380794
moae,differential_entropy_aleatoric,26,25.7,0.4404197710305854,0.4484274240380794
moae,differential_entropy_aleatoric,27,26.700000000000003,0.4397178906540475,0.4484274240380794
moae,differential_entropy_aleatoric,28,27.700000000000003,0.4386556689961988,0.4484274240380794
moae,differential_entropy_aleatoric,29,28.700000000000003,0.43858324423341377,0.4484274240380794
moae,differential_entropy_aleatoric,30,29.700000000000003,0.4381901511536032,0.4484274240380794
moae,differential_entropy_aleatoric,31,30.65,0.43762119808634975,0.4484274240380794
moae,differential_entropy_aleatoric,32,31.65,0.4364431262605583,0.4484274240380794
moae,differential_entropy_aleatoric,33,32.65,0.43658626788928595,0.4484274240380794
moae,differential_entropy_aleatoric,34,33.650000000000006,0.4356173101839275,0.4484274240380794
moae,differential_entropy_aleatoric,35,34.650000000000006,0.43491548659865503,0.4484274240380794
moae,differential_entropy_aleatoric,36,35.6,0.43682501221609704,0.4484274240380794
moae,differential_entropy_aleatoric,37,36.6,0.4365528776561753,0.4484274240380794
moae,differential_entropy_aleatoric,38,37.6,0.43661891043219686,0.4484274240380794
moae,differential_entropy_aleatoric,39,38.6,0.4395798304561213,0.4484274240380794
moae,differential_entropy_aleatoric,40,39.6,0.4401352863367344,0.4484274240380794
moae,differential_entropy_aleatoric,41,40.55,0.4426544827365125,0.4484274240380794
moae,differential_entropy_aleatoric,42,41.55,0.44313441452012986,0.4484274240380794
moae,differential_entropy_aleatoric,43,42.55,0.4437954726199921,0.4484274240380794
moae,differential_entropy_aleatoric,44,43.55,0.44387704590436616,0.4484274240380794
moae,differential_entropy_aleatoric,45,44.55,0.4455027912860018,0.4484274240380794
moae,differential_entropy_aleatoric,46,45.49999999999999,0.44632165207758956,0.4484274240380794
moae,differential_entropy_aleatoric,47,46.5,0.44574984537308665,0.4484274240380794
moae,differential_entropy_aleatoric,48,47.5,0.4474418324646628,0.4484274240380794
moae,differential_entropy_aleatoric,49,48.5,0.44986403438705164,0.4484274240380794
moae,differential_entropy_aleatoric,50,49.5,0.45011503192511054,0.4484274240380794
moae,differential_entropy_aleatoric,51,50.449999999999996,0.45143371902402724,0.4484274240380794
moae,differential_entropy_aleatoric,52,51.449999999999996,0.4524603773567351,0.4484274240380794
moae,differential_entropy_aleatoric,53,52.449999999999996,0.4548604202382997,0.4484274240380794
moae,differential_entropy_aleatoric,54,53.449999999999996,0.45486510144590847,0.4484274240380794
moae,differential_entropy_aleatoric,55,54.449999999999996,0.455942677404222,0.4484274240380794
moae,differential_entropy_aleatoric,56,55.400000000000006,0.45606592305231164,0.4484274240380794
moae,differential_entropy_aleatoric,57,56.400000000000006,0.45560781022817987,0.4484274240380794
moae,differential_entropy_aleatoric,58,57.400000000000006,0.4587659151021052,0.4484274240380794
moae,differential_entropy_aleatoric,59,58.400000000000006,0.4589176810311834,0.4484274240380794
moae,differential_entropy_aleatoric,60,59.4,0.4579628073357161,0.4484274240380794
moae,differential_entropy_aleatoric,61,60.349999999999994,0.4596188969953534,0.4484274240380794
moae,differential_entropy_aleatoric,62,61.349999999999994,0.46076096158500546,0.4484274240380794
moae,differential_entropy_aleatoric,63,62.349999999999994,0.4602388677282833,0.4484274240380794
moae,differential_entropy_aleatoric,64,63.349999999999994,0.4602072194733504,0.4484274240380794
moae,differential_entropy_aleatoric,65,64.35,0.46468741200079466,0.4484274240380794
moae,differential_entropy_aleatoric,66,65.3,0.46870203597984855,0.4484274240380794
moae,differential_entropy_aleatoric,67,66.3,0.46892247010709026,0.4484274240380794
moae,differential_entropy_aleatoric,68,67.30000000000001,0.47135275743209987,0.4484274240380794
moae,differential_entropy_aleatoric,69,68.30000000000001,0.4711595485978609,0.4484274240380794
moae,differential_entropy_aleatoric,70,69.30000000000001,0.46876915785041195,0.4484274240380794
moae,differential_entropy_aleatoric,71,70.25,0.46849085645645294,0.4484274240380794
moae,differential_entropy_aleatoric,72,71.25,0.4657432388598893,0.4484274240380794
moae,differential_entropy_aleatoric,73,72.24999999999999,0.4668556715840785,0.4484274240380794
moae,differential_entropy_aleatoric,74,73.25,0.4670877147823572,0.4484274240380794
moae,differential_entropy_aleatoric,75,74.25,0.46458504228724373,0.4484274240380794
moae,differential_entropy_aleatoric,76,75.2,0.46626798553760174,0.4484274240380794
moae,differential_entropy_aleatoric,77,76.2,0.4660440840118184,0.4484274240380794
moae,differential_entropy_aleatoric,78,77.2,0.46614902107228756,0.4484274240380794
moae,differential_entropy_aleatoric,79,78.2,0.46613158388953224,0.4484274240380794
moae,differential_entropy_aleatoric,80,79.2,0.4649033164293582,0.4484274240380794
moae,differential_entropy_aleatoric,81,80.15,0.4657636193617889,0.4484274240380794
moae,differential_entropy_aleatoric,82,81.15,0.46693441167790567,0.4484274240380794
moae,differential_entropy_aleatoric,83,82.15,0.4672830509192445,0.4484274240380794
moae,differential_entropy_aleatoric,84,83.15,0.46584262802534937,0.4484274240380794
moae,differential_entropy_aleatoric,85,84.15,0.46635584126246893,0.4484274240380794
moae,differential_entropy_aleatoric,86,85.1,0.46531039681724545,0.4484274240380794
moae,differential_entropy_aleatoric,87,86.1,0.46249067683974493,0.4484274240380794
moae,differential_entropy_aleatoric,88,87.1,0.46037830835840454,0.4484274240380794
moae,differential_entropy_aleatoric,89,88.1,0.45876790026504644,0.4484274240380794
moae,differential_entropy_aleatoric,90,89.1,0.4612528294461537,0.4484274240380794
moae,differential_entropy_aleatoric,91,90.05,0.46101092337165017,0.4484274240380794
moae,differential_entropy_aleatoric,92,91.05,0.46014966238211213,0.4484274240380794
moae,differential_entropy_aleatoric,93,92.05,0.4591976440368416,0.4484274240380794
moae,differential_entropy_aleatoric,94,93.05,0.4541099410659726,0.4484274240380794
moae,differential_entropy_aleatoric,95,94.05,0.45267454997922474,0.4484274240380794
moae,differential_entropy_aleatoric,96,95.0,0.45256528579424815,0.4484274240380794
moae,differential_entropy_aleatoric,97,96.0,0.4620559897467917,0.4484274240380794
moae,differential_entropy_aleatoric,98,97.0,0.45624815983589584,0.4484274240380794
moae,differential_entropy_aleatoric,99,98.0,0.45498629754989806,0.4484274240380794
moae,differential_entropy_aleatoric,100,99.0,0.4703451000906972,0.4484274240380794
moae,differential_entropy_epistemic,0,0.0,0.45194296120127747,0.45697085898249284
moae,differential_entropy_epistemic,1,0.9499999999999953,0.451730839954186,0.45697085898249284
moae,differential_entropy_epistemic,2,1.9499999999999962,0.4516035085336056,0.45697085898249284
moae,differential_entropy_epistemic,3,2.949999999999997,0.45160701304315537,0.45697085898249284
moae,differential_entropy_epistemic,4,3.949999999999998,0.4509084231311823,0.45697085898249284
moae,differential_entropy_epistemic,5,4.949999999999999,0.45079869530385247,0.45697085898249284
moae,differential_entropy_epistemic,6,5.900000000000006,0.45064430156901564,0.45697085898249284
moae,differential_entropy_epistemic,7,6.899999999999995,0.4505247464042263,0.45697085898249284
moae,differential_entropy_epistemic,8,7.899999999999996,0.45010031520482313,0.45697085898249284
moae,differential_entropy_epistemic,9,8.899999999999997,0.44939462004642666,0.45697085898249284
moae,differential_entropy_epistemic,10,9.899999999999999,0.4502175129766557,0.45697085898249284
moae,differential_entropy_epistemic,11,10.850000000000005,0.44991783294825766,0.45697085898249284
moae,differential_entropy_epistemic,12,11.850000000000005,0.4497606116610808,0.45697085898249284
moae,differential_entropy_epistemic,13,12.849999999999994,0.4493758174413132,0.45697085898249284
moae,differential_entropy_epistemic,14,13.849999999999996,0.4488114162622619,0.45697085898249284
moae,differential_entropy_epistemic,15,14.849999999999996,0.4486569649796043,0.45697085898249284
moae,differential_entropy_epistemic,16,15.800000000000002,0.44875299609159375,0.45697085898249284
moae,differential_entropy_epistemic,17,16.800000000000004,0.4487431184024396,0.45697085898249284
